Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
1,1,3000,13,4473,4489,17,1,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0
1,1,3000,14,4490,4608,119,2,31.0,0.0,0.0,88.0,15.5,0.0,0.0,44.0,15.5,0.0,44.0,15.5,0.0,0.0,44.0,15.5,0.0,44.0,14.5,0.0,0.0,32.0,14.5,0.0,32.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,30.0,0.0,0.0,76.0,30.0,0.0,76.0,1.0,0.0,0.0,12.0,1.0,0.0,12.0,94.0,0.0,25.0,0.0,0.0,47.0,0.0,12.5,0.0,0.0,12.5,47.0,47.0,0.0,12.5,0.0,0.0,12.5,47.0,8.0,0.0,5.5,0.0,0.0,5.5,8.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,55.0,0.0,18.0,0.0,0.0,18.0,55.0,39.0,0.0,7.0,0.0,0.0,7.0,39.0
1,1,3000,15,4609,4750,142,5,16.0,0.0,11.0,115.0,16.0,0.0,11.0,57.5,27.0,11.0,63.0,16.0,0.0,11.0,57.5,27.0,11.0,63.0,0.0,0.0,0.0,16.5,0.0,0.0,22.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,16.0,0.0,11.0,74.0,27.0,11.0,85.0,16.0,0.0,11.0,41.0,27.0,11.0,41.0,87.0,0.0,55.0,0.0,0.0,87.0,0.0,55.0,0.0,0.0,55.0,87.0,87.0,0.0,55.0,0.0,0.0,55.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,0.0,55.0,0.0,0.0,55.0,87.0,87.0,0.0,55.0,0.0,0.0,55.0,87.0
1,1,3000,16,4751,5181,431,2,62.0,52.0,78.0,239.0,31.0,17.333333333333332,39.0,34.142857142857146,32.0,26.0,63.399999999999999,31.0,14.0,39.0,33.0,22.5,16.0,62.0,15.0,8.4983658559879753,23.0,19.186517374958694,21.346350195447151,19.172897537930986,33.097431924546655,2.0,3.0,2.0,7.0,6.0,5.0,5.0,46.0,29.0,62.0,62.0,62.0,62.0,119.0,16.0,9.0,16.0,13.0,9.0,9.0,15.0,431.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,431.0,0.0,0.0,0.0,0.0,0.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,431.0
1,1,3000,17,5182,5291,110,3,0.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110.0
1,1,3000,18,5292,5333,42,1,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0
1,1,3000,19,5334,5516,183,5,0.0,20.0,0.0,163.0,0.0,20.0,0.0,81.5,20.0,20.0,81.5,0.0,20.0,0.0,81.5,20.0,20.0,81.5,0.0,0.0,0.0,39.5,0.0,0.0,39.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,20.0,0.0,121.0,20.0,20.0,121.0,0.0,20.0,0.0,42.0,20.0,20.0,42.0,73.0,0.0,110.0,0.0,0.0,36.5,0.0,110.0,0.0,0.0,110.0,36.5,36.5,0.0,110.0,0.0,0.0,110.0,36.5,16.5,0.0,0.0,0.0,0.0,0.0,16.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,53.0,0.0,110.0,0.0,0.0,110.0,53.0,20.0,0.0,110.0,0.0,0.0,110.0,20.0
1,1,3000,20,5517,5999,483,2,117.0,70.0,85.0,211.0,29.25,23.333333333333332,42.5,23.444444444444443,30.222222222222221,31.0,42.285714285714285,24.0,29.0,42.5,16.0,29.0,29.0,31.0,20.740961887048538,9.4633797110522604,30.5,13.752665286014047,21.851914626400731,22.671568097509269,36.507198060164541,4.0,3.0,2.0,9.0,9.0,5.0,7.0,62.0,31.0,73.0,46.0,73.0,73.0,127.0,7.0,10.0,12.0,7.0,7.0,10.0,10.0,425.0,0.0,58.0,0.0,0.0,212.5,0.0,58.0,0.0,0.0,58.0,212.5,212.5,0.0,58.0,0.0,0.0,58.0,212.5,175.5,0.0,0.0,0.0,0.0,0.0,175.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,388.0,0.0,58.0,0.0,0.0,58.0,388.0,37.0,0.0,58.0,0.0,0.0,58.0,37.0
1,1,6000,0,6000,6319,320,2,82.0,25.0,88.0,125.0,20.5,12.5,29.333333333333332,25.0,32.5,22.600000000000001,53.25,18.0,12.5,30.0,18.0,29.5,20.0,43.0,10.805091392487155,2.5,7.3635740114581747,12.083045973594572,14.419315748906627,10.150862032359617,34.816483165305485,4.0,2.0,3.0,5.0,6.0,5.0,4.0,37.0,15.0,38.0,40.0,61.0,38.0,109.0,9.0,10.0,20.0,11.0,15.0,10.0,18.0,320.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0
1,1,6000,1,6320,6503,184,3,0.0,96.0,0.0,88.0,0.0,48.0,0.0,44.0,48.0,48.0,44.0,0.0,48.0,0.0,44.0,48.0,48.0,44.0,0.0,41.0,0.0,33.0,41.0,41.0,33.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,89.0,0.0,77.0,89.0,89.0,77.0,0.0,7.0,0.0,11.0,7.0,7.0,11.0,184.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,184.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,184.0
1,1,6000,2,6504,6709,206,5,0.0,0.0,0.0,206.0,0.0,0.0,0.0,206.0,0.0,0.0,206.0,0.0,0.0,0.0,206.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,206.0,0.0,0.0,206.0,0.0,0.0,0.0,206.0,0.0,0.0,206.0,68.0,0.0,138.0,0.0,0.0,68.0,0.0,138.0,0.0,0.0,138.0,68.0,68.0,0.0,138.0,0.0,0.0,138.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,68.0,0.0,138.0,0.0,0.0,138.0,68.0,68.0,0.0,138.0,0.0,0.0,138.0,68.0
1,1,6000,3,6710,6816,107,2,0.0,0.0,7.0,100.0,0.0,0.0,7.0,50.0,7.0,7.0,107.0,0.0,0.0,7.0,50.0,7.0,7.0,107.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,93.0,7.0,7.0,107.0,0.0,0.0,7.0,7.0,7.0,7.0,107.0,25.0,0.0,82.0,0.0,0.0,25.0,0.0,82.0,0.0,0.0,82.0,25.0,25.0,0.0,82.0,0.0,0.0,82.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,0.0,82.0,0.0,0.0,82.0,25.0,25.0,0.0,82.0,0.0,0.0,82.0,25.0
1,1,6000,4,6817,6850,34,3,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0
1,1,6000,5,6851,6886,36,1,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0
1,1,6000,6,6887,6915,29,5,6.0,0.0,0.0,23.0,6.0,0.0,0.0,11.5,6.0,0.0,11.5,6.0,0.0,0.0,11.5,6.0,0.0,11.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,12.0,6.0,0.0,12.0,6.0,0.0,0.0,11.0,6.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0
1,1,6000,7,6916,7504,589,2,88.0,16.0,106.0,379.0,17.600000000000001,8.0,21.199999999999999,37.899999999999999,21.0,24.399999999999999,69.285714285714292,18.0,8.0,23.0,19.5,18.0,25.0,23.0,6.770524351924303,1.0,5.3441556863549549,37.641599328402613,8.6602540378443873,9.0022219479415195,68.083382251291766,5.0,2.0,5.0,10.0,10.0,5.0,7.0,29.0,9.0,28.0,135.0,39.0,39.0,206.0,8.0,7.0,14.0,8.0,8.0,14.0,14.0,589.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,589.0,0.0,0.0,0.0,0.0,0.0,589.0,589.0,0.0,0.0,0.0,0.0,0.0,589.0
1,1,6000,8,7505,7674,170,3,1.0,0.0,0.0,169.0,1.0,0.0,0.0,169.0,1.0,0.0,169.0,1.0,0.0,0.0,169.0,1.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,169.0,1.0,0.0,169.0,1.0,0.0,0.0,169.0,1.0,0.0,169.0,170.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0
1,1,6000,9,7675,7685,11,1,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0
1,1,6000,10,7686,7783,98,5,10.0,0.0,0.0,88.0,10.0,0.0,0.0,44.0,10.0,0.0,44.0,10.0,0.0,0.0,44.0,10.0,0.0,44.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,10.0,0.0,0.0,80.0,10.0,0.0,80.0,10.0,0.0,0.0,8.0,10.0,0.0,8.0,72.0,0.0,26.0,0.0,0.0,36.0,0.0,26.0,0.0,0.0,26.0,36.0,36.0,0.0,26.0,0.0,0.0,26.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,65.0,0.0,26.0,0.0,0.0,26.0,65.0,7.0,0.0,26.0,0.0,0.0,26.0,7.0
1,1,6000,11,7784,7800,17,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,8.0,0.0,9.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,8.0,8.0,0.0,9.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,9.0,0.0,0.0,9.0,8.0,8.0,0.0,9.0,0.0,0.0,9.0,8.0
1,1,6000,12,7801,7832,32,1,14.0,0.0,0.0,18.0,14.0,0.0,0.0,18.0,14.0,0.0,18.0,14.0,0.0,0.0,18.0,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,0.0,18.0,14.0,0.0,18.0,14.0,0.0,0.0,18.0,14.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0
1,1,6000,13,7833,7861,29,2,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0
1,1,6000,14,7862,7957,96,1,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0
1,1,6000,15,7958,8064,107,2,0.0,0.0,9.0,98.0,0.0,0.0,9.0,49.0,9.0,9.0,107.0,0.0,0.0,9.0,49.0,9.0,9.0,107.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,53.0,9.0,9.0,107.0,0.0,0.0,9.0,45.0,9.0,9.0,107.0,69.0,0.0,38.0,0.0,0.0,69.0,0.0,38.0,0.0,0.0,38.0,69.0,69.0,0.0,38.0,0.0,0.0,38.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,69.0,0.0,38.0,0.0,0.0,38.0,69.0,69.0,0.0,38.0,0.0,0.0,38.0,69.0
1,1,6000,16,8065,8113,49,3,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0
1,1,6000,17,8114,8172,59,1,9.0,0.0,0.0,50.0,9.0,0.0,0.0,25.0,9.0,0.0,25.0,9.0,0.0,0.0,25.0,9.0,0.0,25.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,0.0,0.0,43.0,9.0,0.0,43.0,9.0,0.0,0.0,7.0,9.0,0.0,7.0,59.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0
1,1,6000,18,8173,8296,124,2,35.0,0.0,43.0,46.0,35.0,0.0,43.0,23.0,78.0,43.0,44.5,35.0,0.0,43.0,23.0,78.0,43.0,44.5,0.0,0.0,0.0,13.0,0.0,0.0,34.5,1.0,0.0,1.0,2.0,1.0,1.0,2.0,35.0,0.0,43.0,36.0,78.0,43.0,79.0,35.0,0.0,43.0,10.0,78.0,43.0,10.0,124.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0
1,1,6000,19,8297,8337,41,3,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0
1,1,6000,20,8338,8371,34,1,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0
1,1,6000,21,8372,8418,47,5,0.0,7.0,0.0,40.0,0.0,7.0,0.0,40.0,7.0,7.0,40.0,0.0,7.0,0.0,40.0,7.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,40.0,7.0,7.0,40.0,0.0,7.0,0.0,40.0,7.0,7.0,40.0,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0
1,1,6000,22,8419,8693,275,2,21.0,47.0,69.0,138.0,21.0,15.666666666666666,23.0,69.0,45.666666666666664,38.666666666666664,69.0,21.0,8.0,22.0,69.0,45.0,45.0,22.0,0.0,12.283683848458853,17.568911937472585,59.0,29.397656747132451,21.296843793284381,81.022630583477522,1.0,3.0,3.0,2.0,3.0,3.0,3.0,21.0,33.0,45.0,128.0,82.0,61.0,183.0,21.0,6.0,2.0,10.0,10.0,10.0,2.0,275.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0,0.0,0.0,0.0,0.0,0.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,275.0
1,1,6000,23,8694,8757,64,3,0.0,0.0,5.0,59.0,0.0,0.0,5.0,59.0,5.0,5.0,64.0,0.0,0.0,5.0,59.0,5.0,5.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,59.0,5.0,5.0,64.0,0.0,0.0,5.0,59.0,5.0,5.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0
